tramite_tipo,tramite_fecha,fecha_inscripcion_inicial,registro_seccional_codigo,registro_seccional_descripcion,registro_seccional_provincia,automotor_origen,automotor_anio_modelo,automotor_tipo_codigo,automotor_tipo_descripcion,automotor_marca_codigo,automotor_marca_descripcion,automotor_modelo_codigo,automotor_modelo_descripcion,automotor_uso_codigo,automotor_uso_descripcion,titular_tipo_persona,titular_domicilio_localidad,titular_domicilio_provincia,titular_genero,titular_anio_nacimiento,titular_pais_nacimiento,titular_porcentaje_titularidad,titular_domicilio_provincia_id,titular_pais_nacimiento_id
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2012-11-19,13012,MENDOZA Nº 06,Mendoza,Nacional,2012,20,PICK-UP,19,FORD,WP,RANGER2 DC 4X2 XLS 3.2L D,1,Privado,Física,EL ALGARROBAL,MENDOZA,Masculino,1977,ARGENTINA,50,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2014-11-11,16007,SAN CARLOS DE BARILOCHE Nº 1,Río Negro,Nacional,2014,17,SEDAN 5 PUERTAS,53,VOLKSWAGEN,VE,SURAN 1.6L 5D 717,1,Privado,Física,SAN CARLOS DE BARILOCHE,RIO NEGRO,Femenino,1962,ARGENTINA,100,62,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-01-23,16007,SAN CARLOS DE BARILOCHE Nº 1,Río Negro,Protocolo 21,2019,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,638,POLO TRENDLINE 1.6 MSI 110CV,1,Privado,Física,SAN CARLOS DE BARILOCHE,RIO NEGRO,Masculino,1954,CHILE,100,62,208
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2023-02-17,13014,MENDOZA Nº 08,Mendoza,Nacional,2023,20,PICK-UP,68,TOYOTA,BL,HILUX 4X4 DC SR 2.8 TDI 6 MT,1,Privado,Jurídica,CARRODILLA,MENDOZA,No aplica,2017,No aplica,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2018-06-28,13016,MENDOZA Nº 10,Mendoza,Nacional,2018,12,SEDAN 4 PUERTAS,17,FIAT,CJ,CRONOS DRIVE 1.3 MT,1,Privado,Física,LAS HERAS,MENDOZA,Masculino,1959,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2007-01-02,13018,MENDOZA Nº 11,Mendoza,Protocolo 21,2007,02,SEDAN 4 PTAS,112,RENAULT,555,MEGANE II DCI PRIVILEGE,1,Privado,Física,VILLA HIPODROMO,MENDOZA,Masculino,1970,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2015-03-25,13018,MENDOZA Nº 11,Mendoza,Importado,2015,04,RURAL 5 PUERTAS,024,CHEVROLET,630,CHEVROLET TRACKER FWD LTZ,1,Privado,Física,VILLA NUEVA,MENDOZA,Masculino,1973,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2017-08-29,13020,MENDOZA Nº 12,Mendoza,Importado,2017,05,SEDAN 5 PUERTAS,987,GEELY,016,LC 1.3 GL,1,Privado,Física,CHACRAS DE CORIA,MENDOZA,Femenino,1998,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2024-10-07,13021,MENDOZA Nº 13,Mendoza,Protocolo 21,2024,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1,Privado,Física,SAN JOSE,MENDOZA,Masculino,1959,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2015-10-16,1308,MERLO Nº 4,Buenos Aires,Protocolo 21,2015,82,PICK-UP CABINA DOBLE,024,CHEVROLET,579,S10 2.8TD 4X2 LS,1,Privado,Física,LIBERTAD,BUENOS AIRES,Masculino,1964,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-06-23,1308,MERLO Nº 4,Buenos Aires,Nacional,2009,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LY,SURAN 90D,1,Privado,Física,CIUDAD DE PONTEVEDRA,BUENOS AIRES,No identificado,1989,ARGENTINA,100,06,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2016-08-12,13023,MENDOZA Nº 14,Mendoza,Nacional,2016,12,SEDAN 4 PUERTAS,08,CHEVROLET,DX,CLASSIC 4 P LS ABS+AIRBAG 1.4N,2,Público,Física,4ª SECCIÓN ÁREA FUNDACIONAL,MENDOZA,No identificado,1964,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2018-05-15,13024,MENDOZA Nº 15,Mendoza,Protocolo 21,2018,82,PICK-UP CABINA DOBLE,024,CHEVROLET,579,S10 2.8TD 4X2 LS,1,Privado,Física,CAPITAL,MENDOZA,Masculino,1987,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,1971-11-04,13029,MENDOZA Nº 17,Mendoza,Nacional,,1,SIN ESPECIFICACION,41,SIN ESPECIFICACION,01,SIN ESPECIFICACION,9,No declarado,Física,LAS HERAS MENDOZA,MENDOZA,No identificado,1955,No identificado,100,50,
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2008-02-22,13029,MENDOZA Nº 17,Mendoza,Nacional,2008,18,SEDAN 3 PTAS,37,RENAULT,UJ,CLIO 3 PTAS PACK,1,Privado,Física,SAN JOSE,MENDOZA,Masculino,1993,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,1970-04-28,13030,MENDOZA Nº 18,Mendoza,Nacional,1970,16,AUTOMOVIL,41,IKA-TORINO S,01,S  /1970,1,Privado,Física,LAVALLE,MENDOZA,Masculino,1976,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2002-09-20,13030,MENDOZA Nº 18,Mendoza,Importado,2001,11,PICK-UP,072,KIA,077,K2700 L/B S/C,1,Privado,Física,DORREGO,MENDOZA,Masculino,1993,ARGENTINA,100,50,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2012-07-13,16009,VILLA REGINA,Río Negro,Protocolo 21,2012,04,RURAL 5 PTAS,G89,CHERY,001,TIGGO 2.0 COMFORT,1,Privado,Física,INGENIERO HUERGO,RIO NEGRO,No identificado,1972,ARGENTINA,100,62,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2020-11-24,16009,VILLA REGINA,Río Negro,Nacional,2020,20,PICK-UP,68,TOYOTA,AC,HILUX 4X2 D/C SR 2.4 TDI 6 M/T,1,Privado,Física,INGENIERO LUIS A. HUERGO,RIO NEGRO,Femenino,1972,ARGENTINA,100,62,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2003-10-10,14003,OBERA Nº 1,Misiones,Nacional,2003,20,PICK-UP,68,TOYOTA,13,HILUX 4X4 CABINA DOBLE DX 3.0D,1,Privado,Física,CAMPO VIERA,MISIONES,Masculino,1946,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2017-01-18,1319,LA MATANZA Nº 15,Buenos Aires,Nacional,2017,17,SEDAN 5 PUERTAS,34,PEUGEOT,KT,PARTNER PATAGONICA 1.6N VTC PLUS,1,Privado,Física,VILLA CELINA,BUENOS AIRES,Masculino,1982,BOLIVIA,100,06,202
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2010-04-28,2006,CAPITAL FEDERAL Nº 006,Ciudad Autónoma de Buenos Aires,Nacional,2010,17,SEDAN 5 PTAS,53,VOLKSWAGEN,LW,SURAN 90A,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1967,ARGENTINA,100,02,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2021-11-18,2015,CAPITAL FEDERAL Nº 015,Ciudad Autónoma de Buenos Aires,Importado,2021,05,SEDAN 5 PUERTAS,018,BMW,376,118I,1,Privado,Jurídica,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,No aplica,1960,No aplica,100,02,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2014-03-28,2038,CAPITAL FEDERAL Nº 038,Ciudad Autónoma de Buenos Aires,Nacional,2014,12,SEDAN 4 PUERTAS,07,CITROEN,BG,C4 LOUNGE 2.0I 16V ORIGINE,1,Privado,Física,C.AUTONOMA DE BS.AS,C.AUTONOMA DE BS.AS,Femenino,1959,PARAGUAY,100,02,221
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2004-07-07,14011,PUERTO IGUAZU,Misiones,Protocolo 21,2004,02,SEDAN 4 PTAS,,TOYOTA,,COROLLA 1.8 SE-G,1,Privado,Física,PUERTO IGUAZU,MISIONES,Masculino,1978,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2000-02-01,14011,PUERTO IGUAZU,Misiones,Importado,2000,11,PICK-UP,061,ISUZU,112,TFS69HDEI,1,Privado,Física,A. BROWN,MISIONES,Masculino,1972,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2003-01-03,14011,PUERTO IGUAZU,Misiones,Protocolo 21,2003,11,PICK UP,024,CHEVROLET,321,S10 2.8 DLX T.I.CAB.DOBLE,1,Privado,Física,PUERTO LIBERTAD,MISIONES,Masculino,1992,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2014-06-18,14011,PUERTO IGUAZU,Misiones,Protocolo 21,2014,02,SEDAN 4 PUERTAS,130,TOYOTA,870,COROLLA SE-G 1.8 CVT,1,Privado,Física,BDO. DE IRIGOYEN,MISIONES,Masculino,1971,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2014-10-15,14011,PUERTO IGUAZU,Misiones,Protocolo 21,2014,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,PUERTO ESPERANZA,MISIONES,Femenino,1971,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2015-01-29,14011,PUERTO IGUAZU,Misiones,Nacional,2015,22,FURGON,37,RENAULT,ZL,KANGOO PH3 CONFORT 1.6 1P,1,Privado,Física,SAN VICENTE,MISIONES,Masculino,1984,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2011-09-07,3005,CATAMARCA Nº 2,Catamarca,Protocolo 21,2011,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,S.F.V CATAMARCA-CAPITAL-,CATAMARCA,No identificado,1982,ARGENTINA,100,10,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2011-07-01,4001,ALTA GRACIA Nº 1,Córdoba,Importado,2011,02,SEDAN 4 PTAS,136,VOLKSWAGEN,365,VOLKSWAGEN VENTO 2.5,1,Privado,Física,VILLA LOS AROMOS,CORDOBA,Femenino,1966,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-02-23,4008,CORDOBA Nº 04,Córdoba,Nacional,2009,17,SEDAN 5 PTAS,07,CITROEN,63,C4 5P 1.6I 16V X,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-02-23,4008,CORDOBA Nº 04,Córdoba,Nacional,2009,17,SEDAN 5 PTAS,07,CITROEN,63,C4 5P 1.6I 16V X,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-01-28,4015,HUINCA RENANCO,Córdoba,Protocolo 21,2009,05,SEDAN 5 PTAS,136,VOLKSWAGEN,413,GOL TREND 1.6,1,Privado,Física,HUINCA RENANCÓ,CORDOBA,Masculino,1994,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-06-26,4019,LA CARLOTA,Córdoba,Protocolo 21,2018,90,CAMION C/CABINA DORMITORIO,120,SCANIA,450,G310 A4X2,1,Privado,Física,ALEJANDRO ROCA,CORDOBA,Masculino,1946,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2013-07-19,4021,MARCOS JUAREZ Nº 1,Córdoba,Protocolo 21,2013,02,SEDAN 4 PUERTAS,104,PEUGEOT,668,207 COMPACT FELINE 1.6 N,1,Privado,Física,MARCOS JUÁREZ,CORDOBA,Femenino,1986,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2007-02-16,4024,OLIVA,Córdoba,Importado,2007,27,SEMIRREMOLQUE,111,RANDON,158,SR.BA.03,1,Privado,Física,OLIVA,CORDOBA,Femenino,1977,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2021-03-25,4024,OLIVA,Córdoba,Protocolo 21,2021,05,SEDAN 5 PUERTAS,136,VOLKSWAGEN,723,POLO MSI 1.6 110CV,1,Privado,Física,JAMES CRAIK,CORDOBA,Masculino,1987,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2011-11-30,4024,OLIVA,Córdoba,Nacional,2011,12,SEDAN 4 PTAS,37,RENAULT,WS,FLUENCE 1.6 16V CONFORT,1,Privado,Física,OLIVA,CORDOBA,Masculino,1972,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2010-06-16,4024,OLIVA,Córdoba,Importado,2010,82,PICK-UP CABINA DOBLE,102,NISSAN,552,FRONTIER NP300,1,Privado,Física,OLIVA,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2013-07-31,4029,SAN FRANCISCO Nº 1,Córdoba,Protocolo 21,2014,05,SEDAN 5 PTAS,136,VOLKSWAGEN,463,GOL 1.4 L,1,Privado,Física,SATURNINO MARÍ­A LASPIUR,CORDOBA,Masculino,1979,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2010-06-30,4033,VILLA MARIA Nº 1,Córdoba,Protocolo 21,2010,22,SEDAN 3 PTAS,047,FORD,815,KA FLY VIRAL 1.0L,1,Privado,Física,VILLA MARIA,CORDOBA,Masculino,1973,ARGENTINA,50,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2021-02-03,4038,CORDOBA Nº 07,Córdoba,Nacional,2021,20,PICK-UP,68,TOYOTA,BS,HILUX 4X2 CS DX 2.4 TDI 6 MT,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2014,No aplica,100,14,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2017-06-14,4038,CORDOBA Nº 07,Córdoba,Protocolo 21,2017,82,PICK-UP CABINA DOBLE,044,FIAT,844,TORO FREEDOM 2.0 16V 4X4,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1975,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2017-06-14,4038,CORDOBA Nº 07,Córdoba,Protocolo 21,2017,82,PICK-UP CABINA DOBLE,044,FIAT,844,TORO FREEDOM 2.0 16V 4X4,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1975,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-04-08,4038,CORDOBA Nº 07,Córdoba,Importado,2018,10,TODO TERRENO,092,MERCEDES BENZ,B70,GLE 400 4MATIC COUPE,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1973,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2014-10-06,4038,CORDOBA Nº 07,Córdoba,Nacional,2014,22,FURGON,37,RENAULT,ZL,KANGOO PH3 CONFORT 1.6 1P,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,2004,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-10-28,4042,CORDOBA Nº 10,Córdoba,Protocolo 21,2019,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1979,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2011-02-28,4042,CORDOBA Nº 10,Córdoba,Nacional,2011,12,SEDAN 4 PUERTAS,17,FIAT,AS,SIENA FIRE 4P 1.4MPI 8V HP BZ,1,Privado,Física,CORDOBA,CORDOBA,Femenino,1956,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2009-04-20,14014,MONTECARLO,Misiones,Protocolo 21,2009,04,RURAL 5 PTAS,044,FIAT,644,PALIO WEEKEND ELX 1.4,1,Privado,Física,PUERTO PIRAY,MISIONES,Femenino,1975,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2022-10-13,4046,VILLA ALLENDE Nº 1,Córdoba,Protocolo 21,2022,04,RURAL 5 PUERTAS,151,JEEP,136,RENEGADE SPORT 1.8L AT6 FWD,1,Privado,Física,MENDIOLAZA,CORDOBA,Femenino,1971,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2022-01-31,4050,RIO SEGUNDO Nº 2,Córdoba,Nacional,2022,12,SEDAN 4 PUERTAS,17,FIAT,CJ,CRONOS DRIVE 1.3 MT,1,Privado,Física,PILAR,CORDOBA,Masculino,1969,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2016-10-07,4051,SAN FRANCISCO Nº 2,Córdoba,Nacional,2016,12,SEDAN 4 PUERTAS,34,PEUGEOT,MY,408 ALLURE 2.0,1,Privado,Física,DEVOTO,CORDOBA,Masculino,1976,ARGENTINA,50,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2016-10-21,4053,CORDOBA Nº 13,Córdoba,Importado,2016,10,TODO TERRENO,151,JEEP,083,WRANGLER SPORT 3.6L,1,Privado,Jurídica,CORDOBA,CORDOBA,No aplica,1985,No aplica,100,14,
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2012-06-06,4055,CORDOBA Nº 14,Córdoba,Nacional,2012,17,SEDAN 5 PTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1994,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2012-06-06,4055,CORDOBA Nº 14,Córdoba,Nacional,2012,17,SEDAN 5 PTAS,34,PEUGEOT,JK,207 COMPACT XS 1.4 5P,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1994,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2011-08-09,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2011,05,SEDAN 5 PTAS,044,FIAT,729,PUNTO ATTRACTIVE 1.4 8V,1,Privado,Física,VILLA MARIA,CORDOBA,Masculino,1994,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-01-07,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2009,02,SEDAN 4 PUERTAS,055,HONDA,B31,CIVIC EXS,1,Privado,Física,VILLA NUEVA,CORDOBA,Masculino,1959,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2024-05-22,4057,VILLA MARIA Nº 3,Córdoba,Nacional,2024,20,PICK-UP,53,VOLKSWAGEN,9L,AMAROK EXTREME CD V6 AT 4X4,1,Privado,Física,VILLA NUEVA,CORDOBA,Masculino,1967,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2012-10-29,4057,VILLA MARIA Nº 3,Córdoba,Protocolo 21,2012,05,SEDAN 5 PTAS,024,CHEVROLET,546,CELTA 1.4 LS,1,Privado,Física,VILLA MARIA,CORDOBA,Femenino,1975,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2000-04-18,4063,CORDOBA Nº 20,Córdoba,Nacional,2000,18,SEDAN 3 PTAS,53,VOLKSWAGEN,56,GOL 1.6,1,Privado,Física,CÓRDOBA,CORDOBA,Masculino,1992,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2020-04-24,4066,RIO CUARTO Nº 3,Córdoba,Protocolo 21,2019,92,TRACTOR C/CABINA DORMITORIO,092,MERCEDES BENZ,B51,ATEGO 1726 S,1,Privado,Jurídica,RIO CUARTO,CORDOBA,No aplica,2013,No aplica,100,14,
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2011-02-08,4066,RIO CUARTO Nº 3,Córdoba,Importado,2011,05,SEDAN 5 PTAS,102,NISSAN,503,TIIDA 1.8 6MT VISIA,1,Privado,Física,RÍO CUARTO,CORDOBA,Femenino,1990,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2016-06-13,4066,RIO CUARTO Nº 3,Córdoba,Nacional,2016,20,PICK-UP,68,TOYOTA,95,HILUX 4X4 D/C SRV 2.8 TDI 6 M/T,1,Privado,Física,RI­O CUARTO,CORDOBA,Masculino,1983,BOLIVIA,100,14,202
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,1994-03-07,4068,COSQUIN Nº 2,Córdoba,Nacional,1994,12,SEDAN 4 PTAS,17,FIAT,59,DUNA SCL 1.6,1,Privado,Física,VALLE HERMOSO,CORDOBA,Masculino,1981,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2017-03-09,4069,RIO CEBALLOS,Córdoba,Importado,2017,10,TODO TERRENO,011,AUDI,159,Q5 2.0T FSI QUATTRO,1,Privado,Física,UNQUILLO,CORDOBA,No identificado,1987,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-09-29,14015,POSADAS Nº 5,Misiones,Nacional,2009,20,PICK-UP,68,TOYOTA,26,HILUX 4X4 CABINA DOBLE DX 2.5 TD,1,Privado,Física,CANDELARIA,MISIONES,Masculino,1996,ARGENTINA,100,54,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2013-04-24,4071,VILLA CARLOS PAZ Nº 2,Córdoba,Nacional,2013,20,PICK-UP,53,VOLKSWAGEN,TP,AMAROK 2.0L TDI 180 CV 4X2 760,1,Privado,Física,VILLA CARLOS PAZ,CORDOBA,Masculino,1978,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2006-02-01,4071,VILLA CARLOS PAZ Nº 2,Córdoba,Importado,2006,02,SEDAN 4 PTAS,018,BMW,089,M 5,1,Privado,Física,VILLA CARLOS PAZ,CORDOBA,Masculino,1966,ARGENTINA,25,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2006-02-01,4071,VILLA CARLOS PAZ Nº 2,Córdoba,Importado,2006,02,SEDAN 4 PTAS,018,BMW,089,M 5,1,Privado,Física,VILLA CARLOS PAZ,CORDOBA,Masculino,1966,ARGENTINA,25,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2010-12-03,4075,CORDOBA Nº 22,Córdoba,Protocolo 21,2010,30,FURGONETA,044,FIAT,591,FIORINO FIRE 1242 MPI 8V,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1966,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2014-01-30,4077,CORDOBA Nº 23,Córdoba,Nacional,2014,17,SEDAN 5 PUERTAS,17,FIAT,AY,PALIO (326) ATTRACTIVE 5P 1.4 8V,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1989,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2018-04-03,4077,CORDOBA Nº 23,Córdoba,Protocolo 21,2018,02,SEDAN 4 PUERTAS,024,CHEVROLET,704,PRISMA JOY 4P 1.4 N LS MT +,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1966,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2016-07-19,4077,CORDOBA Nº 23,Córdoba,Protocolo 21,2016,04,RURAL 5 PUERTAS,047,FORD,A05,ECOSPORT TITANIUM 2.0L AT POWER,1,Privado,Física,CORDOBA,CORDOBA,Masculino,1963,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - LEVANTAMIENTO,2025-04-28,2015-02-27,4082,VILLA ALLENDE Nº 2,Córdoba,Importado,2015,05,SEDAN 5 PUERTAS,072,KIA,287,SOUL EX 1.6 A/T,1,Privado,Física,VILLA ALLENDE,CORDOBA,No identificado,1978,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-02-25,4082,VILLA ALLENDE Nº 2,Córdoba,Nacional,2019,17,SEDAN 5 PUERTAS,34,PEUGEOT,NJ,308 FELINE THP TIPTRONIC,1,Privado,Física,VILLA ALLENDE,CORDOBA,Femenino,1978,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2009-01-14,4085,BALNEARIA,Córdoba,Nacional,2009,26,CHASIS C/CABINA,67,IVECO,53,180E32 /09,1,Privado,Física,BALNEARIA,CORDOBA,Masculino,1980,ARGENTINA,50,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2010-08-27,4086,CORDOBA Nº 25,Córdoba,Protocolo 21,2010,13,FURGON,104,PEUGEOT,610,BOXER 350 MH 2.3 HDI CONFORT,1,Privado,Física,CORDOBA,CORDOBA,No identificado,1992,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2008-07-07,4087,RIO CUARTO Nº 5,Córdoba,Nacional,2008,22,FURGON,29,MERCEDES BENZ,AV,SPRINTER 313 CDI/F 3550,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1991,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2013-03-21,4087,RIO CUARTO Nº 5,Córdoba,Nacional,2013,20,PICK-UP,19,FORD,WS,RANGER2 DC 4X4 LTD AT 3.2L D,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1981,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2018-09-24,4087,RIO CUARTO Nº 5,Córdoba,Nacional,2018,20,PICK-UP,68,TOYOTA,AC,HILUX 4X2 D/C SR 2.4 TDI 6 M/T,1,Privado,Física,RÍO CUARTO,CORDOBA,Masculino,1965,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2018-01-22,4087,RIO CUARTO Nº 5,Córdoba,Protocolo 21,2018,05,SEDAN 5 PUERTAS,024,CHEVROLET,589,SPIN 1.8 N LT M/T,1,Privado,Física,RIO CUARTO,CORDOBA,Masculino,1964,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2021-01-13,4087,RIO CUARTO Nº 5,Córdoba,Protocolo 21,2021,30,FURGONETA,044,FIAT,810,NUEVO FIORINO 1.4 8V,1,Privado,Física,RÍO CUARTO,CORDOBA,No identificado,1973,ARGENTINA,100,14,200
MEDIDAS JUDICIALES - ANOTACION,2025-04-28,2019-10-11,5004,GOYA,Corrientes,Importado,2019,04,RURAL 5 PUERTAS,130,TOYOTA,A31,RAV4 HV 2.5 LIMITED CVT,1,Privado,Física,GOYA,CORRIENTES,Femenino,1975,ARGENTINA,100,18,200
